2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 380 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 283
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 283 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 264
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 264 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 382
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 382 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 373
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 373 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 381
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 381 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 228
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 228 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 379
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 379 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 388
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 388 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 986
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 986 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 979
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 979 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 983
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 983 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 948
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 948 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 946
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 946 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 944
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1409 - Component 944 is already fixed
2024-01-30 14:18:02,075 INFO  ExportHelperExtension.cs: 1402 - Fixing 921
